date,tavg,tmin,tmax,prcp,pres,city,year,month
2023-01-01,21.8,16.3,27.7,0.2,1015.0,Yavatmal,2023,1
2023-02-01,24.4,17.2,31.7,0.0,1014.0,Yavatmal,2023,2
2023-03-01,26.7,20.4,33.1,11.2,1011.9,Yavatmal,2023,3
2023-04-01,29.7,23.8,36.3,55.0,1009.5,Yavatmal,2023,4
2023-05-01,31.8,26.2,38.1,17.4,1007.0,Yavatmal,2023,5
2023-06-01,32.4,27.9,37.7,57.3,1003.5,Yavatmal,2023,6
2023-07-01,26.6,24.3,30.5,470.7,1003.2,Yavatmal,2023,7
2023-08-01,26.3,23.6,29.8,94.7,1006.3,Yavatmal,2023,8
2023-09-01,26.1,23.7,29.8,202.4,1005.4,Yavatmal,2023,9
2023-10-01,26.2,21.3,31.5,0.0,1012.0,Yavatmal,2023,10
2023-11-01,24.2,18.9,29.7,50.4,1014.3,Yavatmal,2023,11
2023-12-01,21.4,16.4,26.7,0.2,1015.4,Yavatmal,2023,12
2024-01-01,22.2,16.9,28.3,0.9,1015.1,Yavatmal,2024,1
2024-02-01,24.6,18.7,31.2,33.0,1014.6,Yavatmal,2024,2
2024-03-01,27.9,21.5,35.1,6.0,1011.8,Yavatmal,2024,3
2024-04-01,31.1,25.4,37.4,33.8,1008.6,Yavatmal,2024,4
2024-05-01,33.0,27.6,39.4,1.4,1004.3,Yavatmal,2024,5
2024-06-01,29.9,25.7,35.8,173.0,1003.2,Yavatmal,2024,6
2024-07-01,26.2,24.1,29.7,643.2,1001.3,Yavatmal,2024,7
2024-08-01,27.2,23.4,29.9,224.5,1008.9854796888507,Yavatmal,2024,8
2024-09-01,27.3,23.2,30.8,153.4,1008.9854796888507,Yavatmal,2024,9
2024-10-01,26.6,22.6,31.2,70.1,1010.1,Yavatmal,2024,10
2024-11-01,23.4,18.2,28.9,0.0,1013.7,Yavatmal,2024,11
2024-12-01,21.9,16.9,27.8,0.0,1014.0,Yavatmal,2024,12
2025-01-01,22.1,16.2,29.1,0.4,1014.4,Yavatmal,2025,1
2025-02-01,26.2,19.4,33.3,0.0,1013.4,Yavatmal,2025,2
2025-03-01,26.633689154568746,21.414444444444445,32.41121172919362,0.0,1008.9854796888507,Yavatmal,2025,3
2025-04-01,32.8,26.2,39.9,13.1,1006.8,Yavatmal,2025,4
2025-05-01,30.7,25.5,37.2,136.9,1004.2,Yavatmal,2025,5
2025-06-01,29.1,25.3,34.0,144.2,1002.6,Yavatmal,2025,6
2025-07-01,26.0,23.8,29.4,406.8,1002.4,Yavatmal,2025,7
2025-08-01,25.8,23.4,29.6,370.0,1004.7,Yavatmal,2025,8
2025-09-01,25.4,22.9,29.2,266.7,1006.0,Yavatmal,2025,9
2025-10-01,25.6,22.0,30.0,84.9,1009.8,Yavatmal,2025,10
2025-11-01,21.7,16.7,27.2,3.3,1014.7,Yavatmal,2025,11
2025-12-01,19.4,13.5,26.2,0.0,1015.8,Yavatmal,2025,12
